"year","country","sex","edu","age","n","prev","source"
2011,"Germany (until 1990 former territory of the FRG)","m","2a","From 60 to 64 years",205560,0.0900406050013798,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","2a","From 65 to 69 years",181770,0.0913233520900322,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","2b","From 25 to 29 years",1468870,0.615754481278401,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","2b","From 30 to 34 years",1264650,0.537316666949916,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","2b","From 35 to 39 years",1267620,0.536588256708306,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","2b","From 40 to 44 years",1732640,0.543132011949506,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","2b","From 45 to 49 years",1909120,0.543493856542583,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","2b","From 50 to 54 years",1694050,0.549905538495498,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","2b","From 55 to 59 years",1443320,0.543437089359203,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","2b","From 60 to 64 years",1212280,0.531010043933998,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","2b","From 65 to 69 years",1043910,0.524472467845659,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","3","From 25 to 29 years",586150,0.245715746935627,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","3","From 30 to 34 years",773450,0.328618650260873,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","3","From 35 to 39 years",788990,0.333982399031481,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","3","From 40 to 44 years",1096940,0.343858637217132,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","3","From 45 to 49 years",1194510,0.340056594964529,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","3","From 50 to 54 years",1023830,0.332345436957496,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","3","From 55 to 59 years",912760,0.343671284042004,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","3","From 60 to 64 years",793320,0.347494710837199,"EUROSTATcensus"
2011,"Germany (until 1990 former territory of the FRG)","m","3","From 65 to 69 years",692800,0.348070739549839,"EUROSTATcensus"
2001,"Greece","f","1","From 25 to 29 years",46374,0.0678581671534513,"EUROSTATcensus"
2001,"Greece","f","1","From 30 to 34 years",68035,0.0964369293835322,"EUROSTATcensus"
2001,"Greece","f","1","From 35 to 39 years",99086,0.160312840267992,"EUROSTATcensus"
2001,"Greece","f","1","From 40 to 44 years",142678,0.23982800991061,"EUROSTATcensus"
2001,"Greece","f","1","From 45 to 49 years",160845,0.313900863961656,"EUROSTATcensus"
2001,"Greece","f","1","From 50 to 54 years",206489,0.446195467795504,"EUROSTATcensus"
2001,"Greece","f","1","From 55 to 59 years",199389,0.552501634874364,"EUROSTATcensus"
2001,"Greece","f","1","From 60 to 64 years",262151,0.647372736117902,"EUROSTATcensus"
2001,"Greece","f","1","From 65 to 69 years",272194,0.719735791383076,"EUROSTATcensus"
2001,"Greece","f","2a","From 25 to 29 years",51139,0.0748306984530199,"EUROSTATcensus"
2001,"Greece","f","2a","From 30 to 34 years",57591,0.0816329712666569,"EUROSTATcensus"
2001,"Greece","f","2a","From 35 to 39 years",50934,0.0824069415074772,"EUROSTATcensus"
2001,"Greece","f","2a","From 40 to 44 years",37984,0.0638474546071896,"EUROSTATcensus"
2001,"Greece","f","2a","From 45 to 49 years",31769,0.0619995433317656,"EUROSTATcensus"
2001,"Greece","f","2a","From 50 to 54 years",22599,0.0488334554223741,"EUROSTATcensus"
2001,"Greece","f","2a","From 55 to 59 years",14685,0.0406917458241429,"EUROSTATcensus"
2001,"Greece","f","2a","From 60 to 64 years",14257,0.035207163424259,"EUROSTATcensus"
2001,"Greece","f","2a","From 65 to 69 years",11448,0.0302708191207501,"EUROSTATcensus"
2001,"Greece","f","2b","From 25 to 29 years",211491,0.3094706436678,"EUROSTATcensus"
2001,"Greece","f","2b","From 30 to 34 years",192736,0.273195679013221,"EUROSTATcensus"
2001,"Greece","f","2b","From 35 to 39 years",156091,0.252542150760663,"EUROSTATcensus"
2001,"Greece","f","2b","From 40 to 44 years",146875,0.246882763674994,"EUROSTATcensus"
2001,"Greece","f","2b","From 45 to 49 years",112614,0.219774515180316,"EUROSTATcensus"
2001,"Greece","f","2b","From 50 to 54 years",81569,0.176259840052552,"EUROSTATcensus"
2001,"Greece","f","2b","From 55 to 59 years",53882,0.149305594041299,"EUROSTATcensus"
2001,"Greece","f","2b","From 60 to 64 years",49808,0.122999115931507,"EUROSTATcensus"
2001,"Greece","f","2b","From 65 to 69 years",38115,0.100783741333629,"EUROSTATcensus"
2001,"Greece","f","3","From 25 to 29 years",374392,0.547840490725729,"EUROSTATcensus"
2001,"Greece","f","3","From 30 to 34 years",387125,0.54873442033659,"EUROSTATcensus"
2001,"Greece","f","3","From 35 to 39 years",311968,0.504738067463868,"EUROSTATcensus"
2001,"Greece","f","3","From 40 to 44 years",267381,0.449441771807207,"EUROSTATcensus"
2001,"Greece","f","3","From 45 to 49 years",207179,0.404325077526263,"EUROSTATcensus"
2001,"Greece","f","3","From 50 to 54 years",152120,0.32871123672957,"EUROSTATcensus"
2001,"Greece","f","3","From 55 to 59 years",92928,0.257501025260194,"EUROSTATcensus"
2001,"Greece","f","3","From 60 to 64 years",78730,0.194420984526332,"EUROSTATcensus"
2001,"Greece","f","3","From 65 to 69 years",56429,0.149209648162544,"EUROSTATcensus"
2001,"Greece","m","1","From 25 to 29 years",65688,0.0924290052146799,"EUROSTATcensus"
2001,"Greece","m","1","From 30 to 34 years",80096,0.111764303684778,"EUROSTATcensus"
2001,"Greece","m","1","From 35 to 39 years",89562,0.141976659025842,"EUROSTATcensus"
2001,"Greece","m","1","From 40 to 44 years",117660,0.194521458365365,"EUROSTATcensus"
2001,"Greece","m","1","From 45 to 49 years",132322,0.248784486551326,"EUROSTATcensus"
2001,"Greece","m","1","From 50 to 54 years",160860,0.335806407167878,"EUROSTATcensus"
2001,"Greece","m","1","From 55 to 59 years",151663,0.414215679580494,"EUROSTATcensus"
2001,"Greece","m","1","From 60 to 64 years",188584,0.489730625303511,"EUROSTATcensus"
2001,"Greece","m","1","From 65 to 69 years",201201,0.555509232672174,"EUROSTATcensus"
2001,"Greece","m","2a","From 25 to 29 years",85389,0.12015010848673,"EUROSTATcensus"
2001,"Greece","m","2a","From 30 to 34 years",81739,0.114056911941796,"EUROSTATcensus"
2001,"Greece","m","2a","From 35 to 39 years",70165,0.11122788995945,"EUROSTATcensus"
2001,"Greece","m","2a","From 40 to 44 years",60902,0.100686264298551,"EUROSTATcensus"
2001,"Greece","m","2a","From 45 to 49 years",52651,0.098991490465787,"EUROSTATcensus"
2001,"Greece","m","2a","From 50 to 54 years",39532,0.0825257919194365,"EUROSTATcensus"
2001,"Greece","m","2a","From 55 to 59 years",25797,0.0704556937825179,"EUROSTATcensus"
2001,"Greece","m","2a","From 60 to 64 years",23085,0.0599490491512087,"EUROSTATcensus"
2001,"Greece","m","2a","From 65 to 69 years",19409,0.0535875999469894,"EUROSTATcensus"
2001,"Greece","m","2b","From 25 to 29 years",214864,0.302333238589194,"EUROSTATcensus"
2001,"Greece","m","2b","From 30 to 34 years",196411,0.274067851715828,"EUROSTATcensus"
2001,"Greece","m","2b","From 35 to 39 years",163170,0.258662507014657,"EUROSTATcensus"
2001,"Greece","m","2b","From 40 to 44 years",144299,0.238562399461702,"EUROSTATcensus"
2001,"Greece","m","2b","From 45 to 49 years",112349,0.211232359543802,"EUROSTATcensus"
2001,"Greece","m","2b","From 50 to 54 years",88073,0.183858496198536,"EUROSTATcensus"
2001,"Greece","m","2b","From 55 to 59 years",60136,0.164240942795887,"EUROSTATcensus"
2001,"Greece","m","2b","From 60 to 64 years",55581,0.144337366292975,"EUROSTATcensus"
2001,"Greece","m","2b","From 65 to 69 years",46339,0.127940429385519,"EUROSTATcensus"
2001,"Greece","m","3","From 25 to 29 years",344745,0.485087647709396,"EUROSTATcensus"
2001,"Greece","m","3","From 30 to 34 years",358405,0.500110932657598,"EUROSTATcensus"
2001,"Greece","m","3","From 35 to 39 years",307925,0.488132944000051,"EUROSTATcensus"
2001,"Greece","m","3","From 40 to 44 years",282008,0.466229877874383,"EUROSTATcensus"
2001,"Greece","m","3","From 45 to 49 years",234552,0.440991663439085,"EUROSTATcensus"
2001,"Greece","m","3","From 50 to 54 years",190561,0.397809304714149,"EUROSTATcensus"
2001,"Greece","m","3","From 55 to 59 years",128549,0.351087683841101,"EUROSTATcensus"
2001,"Greece","m","3","From 60 to 64 years",117827,0.305982959252305,"EUROSTATcensus"
2001,"Greece","m","3","From 65 to 69 years",95243,0.262962737995317,"EUROSTATcensus"
2011,"Greece","f","1","From 25 to 29 years",26824,0.0761712205455568,"EUROSTATcensus"
2011,"Greece","f","1","From 30 to 34 years",34290,0.0847474382992185,"EUROSTATcensus"
2011,"Greece","f","1","From 35 to 39 years",38456,0.0953892863166877,"EUROSTATcensus"
2011,"Greece","f","1","From 40 to 44 years",55912,0.133556277469903,"EUROSTATcensus"
2011,"Greece","f","1","From 45 to 49 years",83782,0.219702472577181,"EUROSTATcensus"
2011,"Greece","f","1","From 50 to 54 years",125796,0.334622566727138,"EUROSTATcensus"
2011,"Greece","f","1","From 55 to 59 years",143419,0.423187234067666,"EUROSTATcensus"
2011,"Greece","f","1","From 60 to 64 years",186450,0.57514343883028,"EUROSTATcensus"
2011,"Greece","f","1","From 65 to 69 years",178902,0.671443155034454,"EUROSTATcensus"
2011,"Greece","f","2a","From 25 to 29 years",25881,0.0734934148128376,"EUROSTATcensus"
2011,"Greece","f","2a","From 30 to 34 years",36276,0.0896558201149738,"EUROSTATcensus"
2011,"Greece","f","2a","From 35 to 39 years",45335,0.112452498834175,"EUROSTATcensus"
2011,"Greece","f","2a","From 40 to 44 years",53882,0.128707242499522,"EUROSTATcensus"
2011,"Greece","f","2a","From 45 to 49 years",50147,0.131501037124059,"EUROSTATcensus"
2011,"Greece","f","2a","From 50 to 54 years",40960,0.108955295344396,"EUROSTATcensus"
2011,"Greece","f","2a","From 55 to 59 years",36083,0.106470307050416,"EUROSTATcensus"
2011,"Greece","f","2a","From 60 to 64 years",25577,0.0788975260657659,"EUROSTATcensus"
2011,"Greece","f","2a","From 65 to 69 years",18737,0.0703224692618336,"EUROSTATcensus"
2011,"Greece","f","2b","From 25 to 29 years",145181,0.412265656502553,"EUROSTATcensus"
2011,"Greece","f","2b","From 30 to 34 years",199527,0.493129254054482,"EUROSTATcensus"
2011,"Greece","f","2b","From 35 to 39 years",199871,0.495775744887734,"EUROSTATcensus"
2011,"Greece","f","2b","From 40 to 44 years",189463,0.452567838715842,"EUROSTATcensus"
2011,"Greece","f","2b","From 45 to 49 years",151615,0.397581704659585,"EUROSTATcensus"
2011,"Greece","f","2b","From 50 to 54 years",137341,0.365332744577506,"EUROSTATcensus"
2011,"Greece","f","2b","From 55 to 59 years",103190,0.304483301957498,"EUROSTATcensus"
2011,"Greece","f","2b","From 60 to 64 years",72767,0.224464803504226,"EUROSTATcensus"
2011,"Greece","f","2b","From 65 to 69 years",46376,0.174055336205732,"EUROSTATcensus"
2011,"Greece","f","3","From 25 to 29 years",154268,0.438069708139053,"EUROSTATcensus"
2011,"Greece","f","3","From 30 to 34 years",134521,0.332467487531326,"EUROSTATcensus"
2011,"Greece","f","3","From 35 to 39 years",119486,0.296382469961404,"EUROSTATcensus"
2011,"Greece","f","3","From 40 to 44 years",119383,0.285168641314733,"EUROSTATcensus"
2011,"Greece","f","3","From 45 to 49 years",95799,0.251214785639175,"EUROSTATcensus"
2011,"Greece","f","3","From 50 to 54 years",71837,0.191089393350961,"EUROSTATcensus"
2011,"Greece","f","3","From 55 to 59 years",56210,0.165859156924421,"EUROSTATcensus"
2011,"Greece","f","3","From 60 to 64 years",39386,0.121494231599729,"EUROSTATcensus"
2011,"Greece","f","3","From 65 to 69 years",22429,0.0841790394979808,"EUROSTATcensus"
2011,"Greece","m","1","From 25 to 29 years",42418,0.114144401359464,"EUROSTATcensus"
2011,"Greece","m","1","From 30 to 34 years",54500,0.13042614649369,"EUROSTATcensus"
2011,"Greece","m","1","From 35 to 39 years",55292,0.134963544806813,"EUROSTATcensus"
2011,"Greece","m","1","From 40 to 44 years",66097,0.159644563384908,"EUROSTATcensus"
2011,"Greece","m","1","From 45 to 49 years",72594,0.197757473725503,"EUROSTATcensus"
2011,"Greece","m","1","From 50 to 54 years",97705,0.274798060480605,"EUROSTATcensus"
2011,"Greece","m","1","From 55 to 59 years",111534,0.346954265769941,"EUROSTATcensus"
2011,"Greece","m","1","From 60 to 64 years",137830,0.457012689454854,"EUROSTATcensus"
2011,"Greece","m","1","From 65 to 69 years",130783,0.540801051969963,"EUROSTATcensus"
2011,"Greece","m","2a","From 25 to 29 years",40422,0.108773280016791,"EUROSTATcensus"
2011,"Greece","m","2a","From 30 to 34 years",52388,0.125371834174522,"EUROSTATcensus"
2011,"Greece","m","2a","From 35 to 39 years",60148,0.146816669555093,"EUROSTATcensus"
2011,"Greece","m","2a","From 40 to 44 years",62496,0.150947041973209,"EUROSTATcensus"
2011,"Greece","m","2a","From 45 to 49 years",47158,0.128465809101954,"EUROSTATcensus"
2011,"Greece","m","2a","From 50 to 54 years",37764,0.106212312123121,"EUROSTATcensus"
2011,"Greece","m","2a","From 55 to 59 years",35994,0.111968295247398,"EUROSTATcensus"
2011,"Greece","m","2a","From 60 to 64 years",28754,0.0953416736021539,"EUROSTATcensus"
2011,"Greece","m","2a","From 65 to 69 years",21600,0.0893182043732839,"EUROSTATcensus"
2011,"Greece","m","2b","From 25 to 29 years",176197,0.474136005618688,"EUROSTATcensus"
2011,"Greece","m","2b","From 30 to 34 years",201225,0.481559657398034,"EUROSTATcensus"
2011,"Greece","m","2b","From 35 to 39 years",193459,0.472218628640332,"EUROSTATcensus"
2011,"Greece","m","2b","From 40 to 44 years",182408,0.440571365083352,"EUROSTATcensus"
2011,"Greece","m","2b","From 45 to 49 years",153337,0.417714105141574,"EUROSTATcensus"
2011,"Greece","m","2b","From 50 to 54 years",132175,0.37174590495905,"EUROSTATcensus"
2011,"Greece","m","2b","From 55 to 59 years",98343,0.305920377271624,"EUROSTATcensus"
2011,"Greece","m","2b","From 60 to 64 years",74471,0.246928767295889,"EUROSTATcensus"
2011,"Greece","m","2b","From 65 to 69 years",49270,0.203736478216282,"EUROSTATcensus"
2011,"Greece","m","3","From 25 to 29 years",112580,0.302946313005056,"EUROSTATcensus"
2011,"Greece","m","3","From 30 to 34 years",109748,0.262642361933753,"EUROSTATcensus"
2011,"Greece","m","3","From 35 to 39 years",100782,0.246001156997762,"EUROSTATcensus"
2011,"Greece","m","3","From 40 to 44 years",103025,0.24883702955853,"EUROSTATcensus"
2011,"Greece","m","3","From 45 to 49 years",93997,0.256062612030968,"EUROSTATcensus"
2011,"Greece","m","3","From 50 to 54 years",87908,0.247243722437224,"EUROSTATcensus"
2011,"Greece","m","3","From 55 to 59 years",75595,0.235157061711036,"EUROSTATcensus"
2011,"Greece","m","3","From 60 to 64 years",60534,0.200716869647103,"EUROSTATcensus"
2011,"Greece","m","3","From 65 to 69 years",40179,0.166144265440471,"EUROSTATcensus"
2001,"Hungary","f","1","From 25 to 29 years",7923,0.0128229197349639,"EUROSTATcensus"
2001,"Hungary","f","1","From 30 to 34 years",7913,0.014501491749562,"EUROSTATcensus"
2001,"Hungary","f","1","From 35 to 39 years",8786,0.0185916005577903,"EUROSTATcensus"
2001,"Hungary","f","1","From 40 to 44 years",12101,0.0224184757437317,"EUROSTATcensus"
2001,"Hungary","f","1","From 45 to 49 years",12380,0.0199364545640471,"EUROSTATcensus"
2001,"Hungary","f","1","From 50 to 54 years",13388,0.0251995655766556,"EUROSTATcensus"
2001,"Hungary","f","1","From 55 to 59 years",23536,0.0551793986908491,"EUROSTATcensus"
2001,"Hungary","f","1","From 60 to 64 years",46501,0.127180830842193,"EUROSTATcensus"
2001,"Hungary","f","1","From 65 to 69 years",89941,0.276451477065602,"EUROSTATcensus"
2001,"Hungary","f","2a","From 25 to 29 years",173208,0.280327184330887,"EUROSTATcensus"
2001,"Hungary","f","2a","From 30 to 34 years",156348,0.286525872875082,"EUROSTATcensus"
2001,"Hungary","f","2a","From 35 to 39 years",137879,0.291758626599997,"EUROSTATcensus"
2001,"Hungary","f","2a","From 40 to 44 years",170625,0.31610217533875,"EUROSTATcensus"
2001,"Hungary","f","2a","From 45 to 49 years",205616,0.331119066368425,"EUROSTATcensus"
2001,"Hungary","f","2a","From 50 to 54 years",176794,0.332770540525788,"EUROSTATcensus"
2001,"Hungary","f","2a","From 55 to 59 years",179055,0.419788716544442,"EUROSTATcensus"
2001,"Hungary","f","2a","From 60 to 64 years",175454,0.479868938185975,"EUROSTATcensus"
2001,"Hungary","f","2a","From 65 to 69 years",144360,0.443719051702675,"EUROSTATcensus"
