"year","country","sex","edu","age","n","prev","source","alln"
"2011","Iceland","Males","No education","From 30 to 34 years",1,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","No education","From 35 to 39 years",2,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","Post-secondary non-tertiary education (level 4)","From 25 to 29 years",200,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","Post-secondary non-tertiary education (level 4)","From 30 to 34 years",319,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","Post-secondary non-tertiary education (level 4)","From 35 to 39 years",453,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","Primary education or first stage of basic education (level 1)","From 30 to 34 years",2,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","Primary education or first stage of basic education (level 1)","From 35 to 39 years",4,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 25 to 29 years",16,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 30 to 34 years",50,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 35 to 39 years",88,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","Upper secondary education (level 3)","From 25 to 29 years",4163,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","Upper secondary education (level 3)","From 30 to 34 years",3743,NA,"EUROSTATcensus",NA
"2011","Iceland","Males","Upper secondary education (level 3)","From 35 to 39 years",3463,NA,"EUROSTATcensus",NA
"2011","Ireland","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 25 to 29 years",92202,0.230427230809602,"EUROSTATcensus",NA
"2011","Ireland","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 30 to 34 years",100509,0.25786812188758,"EUROSTATcensus",NA
"2011","Ireland","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 35 to 39 years",82012,0.225920906195938,"EUROSTATcensus",NA
"2011","Ireland","Females","Lower secondary or second stage of basic education (level 2)","From 25 to 29 years",12110,0.0302647856348482,"EUROSTATcensus",NA
"2011","Ireland","Females","Lower secondary or second stage of basic education (level 2)","From 30 to 34 years",14315,0.0367268818197445,"EUROSTATcensus",NA
"2011","Ireland","Females","Lower secondary or second stage of basic education (level 2)","From 35 to 39 years",19269,0.0530808898879376,"EUROSTATcensus",NA
"2011","Ireland","Females","No education","From 25 to 29 years",1635,0.00408612093418471,"EUROSTATcensus",NA
"2011","Ireland","Females","No education","From 30 to 34 years",1703,0.00436925460978169,"EUROSTATcensus",NA
"2011","Ireland","Females","No education","From 35 to 39 years",1796,0.00494749484865514,"EUROSTATcensus",NA
"2011","Ireland","Females","Post-secondary non-tertiary education (level 4)","From 25 to 29 years",9218,0.0230372249365839,"EUROSTATcensus",NA
"2011","Ireland","Females","Post-secondary non-tertiary education (level 4)","From 30 to 34 years",10316,0.0264669586344732,"EUROSTATcensus",NA
"2011","Ireland","Females","Post-secondary non-tertiary education (level 4)","From 35 to 39 years",9411,0.0259247628177581,"EUROSTATcensus",NA
"2011","Ireland","Females","Primary education or first stage of basic education (level 1)","From 25 to 29 years",4495,0.0112337086233396,"EUROSTATcensus",NA
"2011","Ireland","Females","Primary education or first stage of basic education (level 1)","From 30 to 34 years",5007,0.0128460703647545,"EUROSTATcensus",NA
"2011","Ireland","Females","Primary education or first stage of basic education (level 1)","From 35 to 39 years",5571,0.015346600112393,"EUROSTATcensus",NA
"2011","Ireland","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 25 to 29 years",899,0.00224674172466792,"EUROSTATcensus",NA
"2011","Ireland","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 30 to 34 years",2003,0.00513894127034218,"EUROSTATcensus",NA
"2011","Ireland","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 35 to 39 years",1794,0.00494198538891276,"EUROSTATcensus",NA
"2011","Ireland","Females","Upper secondary education (level 3)","From 25 to 29 years",56377,0.140894947955065,"EUROSTATcensus",NA
"2011","Ireland","Females","Upper secondary education (level 3)","From 30 to 34 years",56284,0.144403480009955,"EUROSTATcensus",NA
"2011","Ireland","Females","Upper secondary education (level 3)","From 35 to 39 years",54620,0.150463345564334,"EUROSTATcensus",NA
"2011","Ireland","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 25 to 29 years",60621,0.217999985615547,"EUROSTATcensus",NA
"2011","Ireland","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 30 to 34 years",71915,0.267235709216037,"EUROSTATcensus",NA
"2011","Ireland","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 35 to 39 years",64753,0.251302053013544,"EUROSTATcensus",NA
"2011","Ireland","Males","Lower secondary or second stage of basic education (level 2)","From 25 to 29 years",20274,0.0729076014643373,"EUROSTATcensus",NA
"2011","Ireland","Males","Lower secondary or second stage of basic education (level 2)","From 30 to 34 years",22880,0.085021942944628,"EUROSTATcensus",NA
"2011","Ireland","Males","Lower secondary or second stage of basic education (level 2)","From 35 to 39 years",28490,0.110567780494431,"EUROSTATcensus",NA
"2011","Ireland","Males","No education","From 25 to 29 years",2007,0.00721739943469099,"EUROSTATcensus",NA
"2011","Ireland","Males","No education","From 30 to 34 years",2350,0.00873258592307149,"EUROSTATcensus",NA
"2011","Ireland","Males","No education","From 35 to 39 years",2379,0.00923273955058796,"EUROSTATcensus",NA
"2011","Ireland","Males","Post-secondary non-tertiary education (level 4)","From 25 to 29 years",19864,0.0714331950028409,"EUROSTATcensus",NA
"2011","Ireland","Males","Post-secondary non-tertiary education (level 4)","From 30 to 34 years",21516,0.0799533271152367,"EUROSTATcensus",NA
"2011","Ireland","Males","Post-secondary non-tertiary education (level 4)","From 35 to 39 years",17582,0.0682345635890868,"EUROSTATcensus",NA
"2011","Ireland","Males","Primary education or first stage of basic education (level 1)","From 25 to 29 years",6127,0.0220333863160696,"EUROSTATcensus",NA
"2011","Ireland","Males","Primary education or first stage of basic education (level 1)","From 30 to 34 years",7327,0.027227088109934,"EUROSTATcensus",NA
"2011","Ireland","Males","Primary education or first stage of basic education (level 1)","From 35 to 39 years",8566,0.0332440718748787,"EUROSTATcensus",NA
"2011","Ireland","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 25 to 29 years",830,0.00298477405620006,"EUROSTATcensus",NA
"2011","Ireland","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 30 to 34 years",1821,0.00676682509187795,"EUROSTATcensus",NA
"2011","Ireland","Males","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 35 to 39 years",1923,0.00746303411340086,"EUROSTATcensus",NA
"2011","Ireland","Males","Upper secondary education (level 3)","From 25 to 29 years",53286,0.191622494408044,"EUROSTATcensus",NA
"2011","Ireland","Males","Upper secondary education (level 3)","From 30 to 34 years",56622,0.210407012823895,"EUROSTATcensus",NA
"2011","Ireland","Males","Upper secondary education (level 3)","From 35 to 39 years",49705,0.19290177358637,"EUROSTATcensus",NA
"2011","Italy","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 25 to 29 years",501932,0.255358939842104,"EUROSTATcensus",NA
"2011","Italy","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 30 to 34 years",510254,0.164516177915315,"EUROSTATcensus",NA
"2011","Italy","Females","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 35 to 39 years",519404,0.274768083557632,"EUROSTATcensus",NA
"2011","Italy","Females","Lower secondary or second stage of basic education (level 2)","From 25 to 29 years",304063,0.154692678142078,"EUROSTATcensus",NA
"2011","Italy","Females","Lower secondary or second stage of basic education (level 2)","From 30 to 34 years",409945,0.132174533772384,"EUROSTATcensus",NA
"2011","Italy","Females","Lower secondary or second stage of basic education (level 2)","From 35 to 39 years",592645,0.313513047415909,"EUROSTATcensus",NA
"2011","Italy","Females","No education","From 25 to 29 years",13903,0.0070731799140616,"EUROSTATcensus",NA
"2011","Italy","Females","No education","From 30 to 34 years",19444,0.0062691376518075,"EUROSTATcensus",NA
"2011","Italy","Females","No education","From 35 to 39 years",23560,0.0124633927513416,"EUROSTATcensus",NA
"2011","Italy","Females","Post-secondary non-tertiary education (level 4)","From 25 to 29 years",70709,0.035973349531999,"EUROSTATcensus",NA
"2011","Italy","Females","Post-secondary non-tertiary education (level 4)","From 30 to 34 years",108434,0.0349613079683242,"EUROSTATcensus",NA
"2011","Italy","Females","Post-secondary non-tertiary education (level 4)","From 35 to 39 years",137184,0.0725712254329389,"EUROSTATcensus",NA
"2011","Italy","Females","Primary education or first stage of basic education (level 1)","From 25 to 29 years",25155,0.0127976581125095,"EUROSTATcensus",NA
"2011","Italy","Females","Primary education or first stage of basic education (level 1)","From 30 to 34 years",41279,0.0133091819136475,"EUROSTATcensus",NA
"2011","Italy","Females","Primary education or first stage of basic education (level 1)","From 35 to 39 years",68802,0.0363967040780052,"EUROSTATcensus",NA
"2011","Italy","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 25 to 29 years",6351,0.0032310843439693,"EUROSTATcensus",NA
"2011","Italy","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 30 to 34 years",18740,0.00604215385696732,"EUROSTATcensus",NA
"2011","Italy","Females","Second stage of tertiary education leading to an advanced research qualification (level 6)","From 35 to 39 years",20592,0.0108933015083033,"EUROSTATcensus",NA
"2011","Italy","Females","Upper secondary education (level 3)","From 25 to 29 years",712750,0.362613031989312,"EUROSTATcensus",NA
"2011","Italy","Females","Upper secondary education (level 3)","From 30 to 34 years",789535,0.2545620034931,"EUROSTATcensus",NA
"2011","Italy","Females","Upper secondary education (level 3)","From 35 to 39 years",930434,0.49220561847206,"EUROSTATcensus",NA
"2011","Italy","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 25 to 29 years",315721,0.166046160602291,"EUROSTATcensus",NA
"2011","Italy","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 30 to 34 years",331751,0.165358918737863,"EUROSTATcensus",NA
"2011","Italy","Males","First stage of tertiary education not leading directly to an advanced research qualification (level 5)","From 35 to 39 years",361313,0.197994155190488,"EUROSTATcensus",NA
